timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1732356049950,400,SearchFlights,200,OK,Thread Group 1-9,text,true,,2364,875,10,10,https://blazedemo.com/reserve.php,397,0,0
1732356050009,406,SearchFlights,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,2478,875,10,10,null,0,6,0
1732356050014,406,SearchFlights,200,OK,Thread Group 1-1,text,true,,2478,875,10,10,https://blazedemo.com/reserve.php,403,0,0
1732356050008,424,SearchFlights,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,2495,878,10,10,null,0,2,0
1732356050009,424,SearchFlights,200,OK,Thread Group 1-7,text,true,,2495,878,10,10,https://blazedemo.com/reserve.php,412,0,0
1732356050059,420,SearchFlights,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,2356,872,10,10,null,0,3,0
1732356050061,420,SearchFlights,200,OK,Thread Group 1-8,text,true,,2356,872,10,10,https://blazedemo.com/reserve.php,406,0,0
1732356050272,409,PurchaseFlight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,2470,928,10,10,null,0,2,0
1732356050273,409,PurchaseFlight,200,OK,Thread Group 1-6,text,true,,2470,928,10,10,https://blazedemo.com/purchase.php,408,0,0
1732356050272,412,PurchaseFlight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,2449,928,10,10,null,0,2,0
1732356050273,412,PurchaseFlight,200,OK,Thread Group 1-5,text,true,,2449,928,10,10,https://blazedemo.com/purchase.php,408,0,0
1732356050326,390,PurchaseFlight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,2473,928,10,10,null,0,1,0
1732356050327,390,PurchaseFlight,200,OK,Thread Group 1-10,text,true,,2473,928,10,10,https://blazedemo.com/purchase.php,389,0,0
1732356050351,398,PurchaseFlight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,2507,928,10,10,null,0,1,0
1732356050351,398,PurchaseFlight,200,OK,Thread Group 1-9,text,true,,2507,928,10,10,https://blazedemo.com/purchase.php,392,0,0
1732356050422,405,PurchaseFlight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,2655,928,10,10,null,0,0,0
1732356050422,405,PurchaseFlight,200,OK,Thread Group 1-1,text,true,,2655,928,10,10,https://blazedemo.com/purchase.php,396,0,0
1732356050434,421,PurchaseFlight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,2478,928,10,10,null,0,2,0
1732356050435,421,PurchaseFlight,200,OK,Thread Group 1-7,text,true,,2478,928,10,10,https://blazedemo.com/purchase.php,406,0,0
1732356050483,399,PurchaseFlight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,2616,928,10,10,null,0,0,0
1732356050483,399,PurchaseFlight,200,OK,Thread Group 1-8,text,true,,2616,928,10,10,https://blazedemo.com/purchase.php,395,0,0
1732356050686,409,EnterDetails,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,2426,1062,10,10,null,0,2,0
1732356050687,409,EnterDetails,200,OK,Thread Group 1-5,text,true,,2426,1062,10,10,https://blazedemo.com/confirmation.php,394,0,0
1732356051098,1,Debug Sampler,200,OK,Thread Group 1-5,text,true,,585,0,10,10,null,0,0,0
1732356050683,414,EnterDetails,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,2430,1062,10,10,null,0,2,0
1732356050684,414,EnterDetails,200,OK,Thread Group 1-6,text,true,,2430,1062,10,10,https://blazedemo.com/confirmation.php,413,0,0
1732356051099,3,Debug Sampler,200,OK,Thread Group 1-6,text,true,,589,0,10,10,null,0,0,0
1732356050717,408,EnterDetails,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,2338,1062,10,10,null,0,1,0
1732356050718,408,EnterDetails,200,OK,Thread Group 1-10,text,true,,2338,1062,10,10,https://blazedemo.com/confirmation.php,406,0,0
1732356051127,0,Debug Sampler,200,OK,Thread Group 1-10,text,true,,588,0,10,10,null,0,0,0
1732356050750,397,EnterDetails,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,2352,1062,10,10,null,0,2,0
1732356050751,397,EnterDetails,200,OK,Thread Group 1-9,text,true,,2352,1062,10,10,https://blazedemo.com/confirmation.php,396,0,0
1732356051149,1,Debug Sampler,200,OK,Thread Group 1-9,text,true,,589,0,10,10,null,0,0,0
1732356050857,388,EnterDetails,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,2310,1062,10,10,null,0,1,0
1732356050857,388,EnterDetails,200,OK,Thread Group 1-7,text,true,,2310,1062,10,10,https://blazedemo.com/confirmation.php,387,0,0
1732356051246,0,Debug Sampler,200,OK,Thread Group 1-7,text,true,,587,0,10,10,null,0,0,0
1732356050828,437,EnterDetails,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,2315,1062,10,10,null,0,1,0
1732356050828,437,EnterDetails,200,OK,Thread Group 1-1,text,true,,2315,1062,10,10,https://blazedemo.com/confirmation.php,432,0,0
1732356051266,1,Debug Sampler,200,OK,Thread Group 1-1,text,true,,589,0,10,10,null,0,0,0
1732356050882,385,EnterDetails,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,2490,1062,10,10,null,0,2,0
1732356050883,385,EnterDetails,200,OK,Thread Group 1-8,text,true,,2490,1062,10,10,https://blazedemo.com/confirmation.php,384,0,0
1732356051269,0,Debug Sampler,200,OK,Thread Group 1-8,text,true,,586,0,10,10,null,0,0,0
1732356045728,548,Blazedemo,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,2232,689,10,10,null,0,5082,0
1732356050809,548,Homepage,200,OK,Thread Group 1-3,text,true,,2232,689,10,10,https://blazedemo.com/,534,0,0
1732356045713,613,Blazedemo,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,2324,689,10,10,null,0,5033,0
1732356050746,613,Homepage,200,OK,Thread Group 1-4,text,true,,2324,689,10,10,https://blazedemo.com/,612,0,0
1732356045783,555,Blazedemo,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,2186,689,10,10,null,0,5022,0
1732356050804,555,Homepage,200,OK,Thread Group 1-2,text,true,,2186,689,10,10,https://blazedemo.com/,554,0,0
1732356051360,566,SearchFlights,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,2478,878,10,10,null,0,2,0
1732356051361,566,SearchFlights,200,OK,Thread Group 1-2,text,true,,2478,878,10,10,https://blazedemo.com/reserve.php,562,0,0
1732356051360,581,SearchFlights,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,2405,875,10,10,null,0,1,0
1732356051361,581,SearchFlights,200,OK,Thread Group 1-4,text,true,,2405,875,10,10,https://blazedemo.com/reserve.php,577,0,0
1732356051359,590,SearchFlights,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,2491,873,10,10,null,0,1,0
1732356051360,590,SearchFlights,200,OK,Thread Group 1-3,text,true,,2491,873,10,10,https://blazedemo.com/reserve.php,586,0,0
1732356051942,404,PurchaseFlight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,2454,928,10,10,null,0,0,0
1732356051942,404,PurchaseFlight,200,OK,Thread Group 1-4,text,true,,2454,928,10,10,https://blazedemo.com/purchase.php,403,0,0
1732356051928,435,PurchaseFlight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,2517,928,10,10,null,0,0,0
1732356051928,435,PurchaseFlight,200,OK,Thread Group 1-2,text,true,,2517,928,10,10,https://blazedemo.com/purchase.php,432,0,0
1732356051950,435,PurchaseFlight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,2643,928,10,10,null,0,1,0
1732356051951,435,PurchaseFlight,200,OK,Thread Group 1-3,text,true,,2643,928,10,10,https://blazedemo.com/purchase.php,430,0,0
1732356052347,401,EnterDetails,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,2253,1062,10,10,null,0,2,0
1732356052348,401,EnterDetails,200,OK,Thread Group 1-4,text,true,,2253,1062,10,10,https://blazedemo.com/confirmation.php,399,0,0
1732356052750,1,Debug Sampler,200,OK,Thread Group 1-4,text,true,,589,0,10,10,null,0,0,0
1732356052364,398,EnterDetails,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,2432,1062,10,10,null,0,1,0
1732356052364,398,EnterDetails,200,OK,Thread Group 1-2,text,true,,2432,1062,10,10,https://blazedemo.com/confirmation.php,396,0,0
1732356052763,1,Debug Sampler,200,OK,Thread Group 1-2,text,true,,587,0,10,10,null,0,0,0
1732356052387,400,EnterDetails,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,2353,1062,10,10,null,0,0,0
1732356052387,400,EnterDetails,200,OK,Thread Group 1-3,text,true,,2353,1062,10,10,https://blazedemo.com/confirmation.php,399,0,0
1732356052787,0,Debug Sampler,200,OK,Thread Group 1-3,text,true,,587,0,10,10,null,0,0,0
1732356051269,481,Blazedemo,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,2175,689,10,10,null,0,5022,0
1732356056291,481,Homepage,200,OK,Thread Group 1-1,text,true,,2175,689,10,10,https://blazedemo.com/,476,0,0
1732356051271,466,Blazedemo,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,2308,689,10,10,null,0,5053,0
1732356056324,466,Homepage,200,OK,Thread Group 1-8,text,true,,2308,689,10,10,https://blazedemo.com/,465,0,0
1732356051154,610,Blazedemo,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,2194,689,10,10,null,0,5039,0
1732356056192,610,Homepage,200,OK,Thread Group 1-9,text,true,,2194,689,10,10,https://blazedemo.com/,610,0,0
1732356051249,462,Blazedemo,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,2225,689,10,10,null,0,5093,0
1732356056342,462,Homepage,200,OK,Thread Group 1-7,text,true,,2225,689,10,10,https://blazedemo.com/,460,0,0
1732356051107,673,Blazedemo,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,2412,689,10,10,null,0,5042,0
1732356051103,641,Blazedemo,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,2275,689,10,10,null,0,5078,0
1732356051131,603,Blazedemo,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,2304,689,10,10,null,0,5088,0
1732356056181,641,Homepage,200,OK,Thread Group 1-5,text,true,,2275,689,10,10,https://blazedemo.com/,641,0,0
1732356056149,673,Homepage,200,OK,Thread Group 1-6,text,true,,2412,689,10,10,https://blazedemo.com/,673,0,0
1732356056219,603,Homepage,200,OK,Thread Group 1-10,text,true,,2304,689,10,10,https://blazedemo.com/,603,0,0
1732356056772,394,SearchFlights,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,2391,875,10,10,null,0,2,0
1732356056774,394,SearchFlights,200,OK,Thread Group 1-1,text,true,,2391,875,10,10,https://blazedemo.com/reserve.php,391,0,0
1732356056791,407,SearchFlights,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,2360,872,10,10,null,0,1,0
1732356056791,407,SearchFlights,200,OK,Thread Group 1-8,text,true,,2360,872,10,10,https://blazedemo.com/reserve.php,403,0,0
1732356056804,410,SearchFlights,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,2436,875,10,10,null,0,2,0
1732356056805,410,SearchFlights,200,OK,Thread Group 1-7,text,true,,2436,875,10,10,https://blazedemo.com/reserve.php,407,0,0
1732356056823,403,SearchFlights,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,2246,872,10,10,null,0,1,0
1732356056824,403,SearchFlights,200,OK,Thread Group 1-10,text,true,,2246,872,10,10,https://blazedemo.com/reserve.php,398,0,0
1732356056823,417,SearchFlights,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,2417,878,10,10,null,0,0,0
1732356056823,417,SearchFlights,200,OK,Thread Group 1-6,text,true,,2417,878,10,10,https://blazedemo.com/reserve.php,403,0,0
1732356056823,417,SearchFlights,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,2287,875,10,10,null,0,1,0
1732356056824,417,SearchFlights,200,OK,Thread Group 1-5,text,true,,2287,875,10,10,https://blazedemo.com/reserve.php,416,0,0
1732356056803,468,SearchFlights,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,2400,873,10,10,null,0,0,0
1732356056803,468,SearchFlights,200,OK,Thread Group 1-9,text,true,,2400,873,10,10,https://blazedemo.com/reserve.php,453,0,0
1732356057169,398,PurchaseFlight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,2621,928,10,10,null,0,1,0
1732356057170,398,PurchaseFlight,200,OK,Thread Group 1-1,text,true,,2621,928,10,10,https://blazedemo.com/purchase.php,393,0,0
1732356057200,418,PurchaseFlight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,2655,928,10,10,null,0,2,0
1732356057201,418,PurchaseFlight,200,OK,Thread Group 1-8,text,true,,2655,928,10,10,https://blazedemo.com/purchase.php,417,0,0
1732356057227,394,PurchaseFlight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,2519,928,10,10,null,0,2,0
1732356057228,394,PurchaseFlight,200,OK,Thread Group 1-10,text,true,,2519,928,10,10,https://blazedemo.com/purchase.php,392,0,0
1732356057242,406,PurchaseFlight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,2608,928,10,10,null,0,1,0
1732356057242,406,PurchaseFlight,200,OK,Thread Group 1-5,text,true,,2608,928,10,10,https://blazedemo.com/purchase.php,401,0,0
1732356057241,409,PurchaseFlight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,2498,928,10,10,null,0,1,0
1732356057241,409,PurchaseFlight,200,OK,Thread Group 1-6,text,true,,2498,928,10,10,https://blazedemo.com/purchase.php,404,0,0
1732356057217,435,PurchaseFlight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,2475,928,10,10,null,0,1,0
1732356057217,435,PurchaseFlight,200,OK,Thread Group 1-7,text,true,,2475,928,10,10,https://blazedemo.com/purchase.php,429,0,0
1732356057271,391,PurchaseFlight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,2569,928,10,10,null,0,2,0
1732356057272,391,PurchaseFlight,200,OK,Thread Group 1-9,text,true,,2569,928,10,10,https://blazedemo.com/purchase.php,390,0,0
1732356057568,433,EnterDetails,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,2352,1062,10,10,null,0,1,0
1732356057569,433,EnterDetails,200,OK,Thread Group 1-1,text,true,,2352,1062,10,10,https://blazedemo.com/confirmation.php,429,0,0
1732356058002,1,Debug Sampler,200,OK,Thread Group 1-1,text,true,,589,0,10,10,null,0,0,0
1732356057620,416,EnterDetails,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,2466,1062,10,10,null,0,1,0
1732356057621,416,EnterDetails,200,OK,Thread Group 1-8,text,true,,2466,1062,10,10,https://blazedemo.com/confirmation.php,414,0,0
1732356058038,0,Debug Sampler,200,OK,Thread Group 1-8,text,true,,586,0,10,10,null,0,0,0
1732356057623,437,EnterDetails,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,2365,1062,10,10,null,0,1,0
1732356057624,437,EnterDetails,200,OK,Thread Group 1-10,text,true,,2365,1062,10,10,https://blazedemo.com/confirmation.php,421,0,0
1732356058062,0,Debug Sampler,200,OK,Thread Group 1-10,text,true,,587,0,10,10,null,0,0,0
1732356057650,411,EnterDetails,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,2322,1062,10,10,null,0,1,0
1732356057651,411,EnterDetails,200,OK,Thread Group 1-5,text,true,,2322,1062,10,10,https://blazedemo.com/confirmation.php,410,0,0
1732356058062,0,Debug Sampler,200,OK,Thread Group 1-5,text,true,,588,0,10,10,null,0,0,0
1732356057651,410,EnterDetails,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,2377,1062,10,10,null,0,2,0
1732356057652,410,EnterDetails,200,OK,Thread Group 1-6,text,true,,2377,1062,10,10,https://blazedemo.com/confirmation.php,410,0,0
1732356058063,0,Debug Sampler,200,OK,Thread Group 1-6,text,true,,587,0,10,10,null,0,0,0
1732356057664,411,EnterDetails,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,2342,1062,10,10,null,0,1,0
1732356057665,411,EnterDetails,200,OK,Thread Group 1-9,text,true,,2342,1062,10,10,https://blazedemo.com/confirmation.php,410,0,0
1732356058076,0,Debug Sampler,200,OK,Thread Group 1-9,text,true,,587,0,10,10,null,0,0,0
1732356057653,423,EnterDetails,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,2504,1062,10,10,null,0,2,0
1732356057654,423,EnterDetails,200,OK,Thread Group 1-7,text,true,,2504,1062,10,10,https://blazedemo.com/confirmation.php,422,0,0
1732356058078,0,Debug Sampler,200,OK,Thread Group 1-7,text,true,,589,0,10,10,null,0,0,0
1732356052788,617,Blazedemo,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,2221,689,10,10,null,0,5022,0
1732356057809,617,Homepage,200,OK,Thread Group 1-3,text,true,,2221,689,10,10,https://blazedemo.com/,617,0,0
1732356052753,650,Blazedemo,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,2223,689,10,10,null,0,5024,0
1732356057777,650,Homepage,200,OK,Thread Group 1-4,text,true,,2223,689,10,10,https://blazedemo.com/,649,0,0
1732356052766,587,Blazedemo,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,2394,689,10,10,null,0,5091,0
1732356057856,587,Homepage,200,OK,Thread Group 1-2,text,true,,2394,689,10,10,https://blazedemo.com/,585,0,0
1732356058428,592,SearchFlights,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,2348,875,10,10,null,0,0,0
1732356058428,592,SearchFlights,200,OK,Thread Group 1-4,text,true,,2348,875,10,10,https://blazedemo.com/reserve.php,591,0,0
1732356058427,625,SearchFlights,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,2442,873,10,10,null,0,1,0
1732356058428,625,SearchFlights,200,OK,Thread Group 1-3,text,true,,2442,873,10,10,https://blazedemo.com/reserve.php,622,0,0
1732356058444,620,SearchFlights,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,2376,878,10,10,null,0,1,0
1732356058445,620,SearchFlights,200,OK,Thread Group 1-2,text,true,,2376,878,10,10,https://blazedemo.com/reserve.php,616,0,0
1732356059021,398,PurchaseFlight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,2569,928,10,10,null,0,0,0
1732356059021,398,PurchaseFlight,200,OK,Thread Group 1-4,text,true,,2569,928,10,10,https://blazedemo.com/purchase.php,397,0,0
1732356059053,407,PurchaseFlight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,2680,928,10,10,null,0,1,0
1732356059053,407,PurchaseFlight,200,OK,Thread Group 1-3,text,true,,2680,928,10,10,https://blazedemo.com/purchase.php,404,0,0
1732356059065,425,PurchaseFlight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,2523,928,10,10,null,0,2,0
1732356059066,425,PurchaseFlight,200,OK,Thread Group 1-2,text,true,,2523,928,10,10,https://blazedemo.com/purchase.php,420,0,0
1732356059419,398,EnterDetails,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,2454,1062,10,10,null,0,2,0
1732356059420,398,EnterDetails,200,OK,Thread Group 1-4,text,true,,2454,1062,10,10,https://blazedemo.com/confirmation.php,396,0,0
1732356059819,1,Debug Sampler,200,OK,Thread Group 1-4,text,true,,589,0,10,10,null,0,0,0
1732356059461,420,EnterDetails,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,2300,1062,10,10,null,0,2,0
1732356059462,420,EnterDetails,200,OK,Thread Group 1-3,text,true,,2300,1062,10,10,https://blazedemo.com/confirmation.php,407,0,0
1732356059884,0,Debug Sampler,200,OK,Thread Group 1-3,text,true,,587,0,10,10,null,0,0,0
1732356059492,395,EnterDetails,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,2426,1062,10,10,null,0,1,0
1732356059493,395,EnterDetails,200,OK,Thread Group 1-2,text,true,,2426,1062,10,10,https://blazedemo.com/confirmation.php,394,0,0
1732356059889,0,Debug Sampler,200,OK,Thread Group 1-2,text,true,,587,0,10,10,null,0,0,0
1732356058077,569,Blazedemo,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,2226,689,10,10,null,0,5028,0
1732356063105,569,Homepage,200,OK,Thread Group 1-9,text,true,,2226,689,10,10,https://blazedemo.com/,569,0,0
1732356058063,569,Blazedemo,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,2385,689,10,10,null,0,5042,0
1732356063105,569,Homepage,200,OK,Thread Group 1-5,text,true,,2385,689,10,10,https://blazedemo.com/,569,0,0
1732356058039,622,Blazedemo,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,2239,689,10,10,null,0,5031,0
1732356058063,574,Blazedemo,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,2307,689,10,10,null,0,5055,0
1732356063070,622,Homepage,200,OK,Thread Group 1-8,text,true,,2239,689,10,10,https://blazedemo.com/,615,0,0
1732356063118,574,Homepage,200,OK,Thread Group 1-10,text,true,,2307,689,10,10,https://blazedemo.com/,574,0,0
1732356058004,642,Blazedemo,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,2259,689,10,10,null,0,5050,0
1732356063053,642,Homepage,200,OK,Thread Group 1-1,text,true,,2259,689,10,10,https://blazedemo.com/,639,0,0
1732356058064,572,Blazedemo,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,2378,689,10,10,null,0,5077,0
1732356063141,572,Homepage,200,OK,Thread Group 1-6,text,true,,2378,689,10,10,https://blazedemo.com/,567,0,0
1732356058088,569,Blazedemo,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,2363,689,10,10,null,0,5056,0
1732356063144,569,Homepage,200,OK,Thread Group 1-7,text,true,,2363,689,10,10,https://blazedemo.com/,569,0,0
1732356063713,386,SearchFlights,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,2317,872,10,10,null,0,2,0
1732356063714,386,SearchFlights,200,OK,Thread Group 1-7,text,true,,2317,872,10,10,https://blazedemo.com/reserve.php,383,0,0
1732356063675,430,SearchFlights,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,2320,872,10,10,null,0,1,0
1732356063675,430,SearchFlights,200,OK,Thread Group 1-5,text,true,,2320,872,10,10,https://blazedemo.com/reserve.php,428,0,0
1732356063692,429,SearchFlights,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,2414,873,10,10,null,0,2,0
1732356063693,429,SearchFlights,200,OK,Thread Group 1-10,text,true,,2414,873,10,10,https://blazedemo.com/reserve.php,424,0,0
1732356063713,425,SearchFlights,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,2284,875,10,10,null,0,2,0
1732356063714,425,SearchFlights,200,OK,Thread Group 1-6,text,true,,2284,875,10,10,https://blazedemo.com/reserve.php,425,0,0
1732356063692,446,SearchFlights,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,2443,875,10,10,null,0,2,0
1732356063693,446,SearchFlights,200,OK,Thread Group 1-8,text,true,,2443,875,10,10,https://blazedemo.com/reserve.php,433,0,0
1732356063696,445,SearchFlights,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,2479,878,10,10,null,0,0,0
1732356063696,445,SearchFlights,200,OK,Thread Group 1-1,text,true,,2479,878,10,10,https://blazedemo.com/reserve.php,443,0,0
1732356063674,467,SearchFlights,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,2400,875,10,10,null,0,1,0
1732356063675,467,SearchFlights,200,OK,Thread Group 1-9,text,true,,2400,875,10,10,https://blazedemo.com/reserve.php,454,0,0
1732356064101,410,PurchaseFlight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,2535,928,10,10,null,0,2,0
1732356064102,410,PurchaseFlight,200,OK,Thread Group 1-7,text,true,,2535,928,10,10,https://blazedemo.com/purchase.php,410,0,0
1732356064106,407,PurchaseFlight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,2690,928,10,10,null,0,2,0
1732356064107,407,PurchaseFlight,200,OK,Thread Group 1-5,text,true,,2690,928,10,10,https://blazedemo.com/purchase.php,406,0,0
1732356064123,406,PurchaseFlight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,2677,928,10,10,null,0,2,0
1732356064124,406,PurchaseFlight,200,OK,Thread Group 1-10,text,true,,2677,928,10,10,https://blazedemo.com/purchase.php,401,0,0
1732356064140,405,PurchaseFlight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,2657,928,10,10,null,0,1,0
1732356064140,405,PurchaseFlight,200,OK,Thread Group 1-6,text,true,,2657,928,10,10,https://blazedemo.com/purchase.php,401,0,0
1732356064140,414,PurchaseFlight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,2503,928,10,10,null,0,1,0
1732356064141,414,PurchaseFlight,200,OK,Thread Group 1-8,text,true,,2503,928,10,10,https://blazedemo.com/purchase.php,408,0,0
1732356064142,421,PurchaseFlight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,2507,928,10,10,null,0,0,0
1732356064142,421,PurchaseFlight,200,OK,Thread Group 1-1,text,true,,2507,928,10,10,https://blazedemo.com/purchase.php,420,0,0
1732356064142,423,PurchaseFlight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,2462,928,10,10,null,0,1,0
1732356064142,423,PurchaseFlight,200,OK,Thread Group 1-9,text,true,,2462,928,10,10,https://blazedemo.com/purchase.php,420,0,0
1732356064516,383,EnterDetails,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,2255,1062,10,10,null,0,0,0
1732356064516,383,EnterDetails,200,OK,Thread Group 1-5,text,true,,2255,1062,10,10,https://blazedemo.com/confirmation.php,381,0,0
1732356064900,0,Debug Sampler,200,OK,Thread Group 1-5,text,true,,585,0,10,10,null,0,0,0
1732356064532,400,EnterDetails,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,2368,1062,9,9,null,0,1,0
1732356064532,400,EnterDetails,200,OK,Thread Group 1-10,text,true,,2368,1062,9,9,https://blazedemo.com/confirmation.php,384,0,0
